DisplayName (class=java.lang.String)
2786214 = Aspartate+Glutamate+Metabolism
2786217 = Arginine+Metabolism+And+Urea+Cycle
2787547 = 1.1.1.146
c_sucrose = sucrose
2786219 = PROTEIN+DEGRADATION
c_4-cholesten-3-one = 4-cholesten-3-one
c_N4-acetylcytidine = N4-acetylcytidine
c_myristoyl-linoleoyl-glycerol+%2814%3A0%2F18%3A2%29+%5B1%5D* = myristoyl-linoleoyl-glycerol+%2814%3A0%2F18%3A2%29+%5B1%5D*
2781329 = ADP
2781327 = Mg2%2B
2782658 = FADH2
2781328 = 6.2.1.5
2781325 = ADP
2782656 = 1.3.8.7
2783988 = H%2B
2781326 = NH3
2782657 = FAD
2783987 = ADP
2781323 = ATP
2782654 = 3-ketoacyl-CoA
2781324 = glutamine
2783985 = Mg2%2B
2782652 = NADH
2783984 = 2.7.1.2
2781322 = Pi
2782653 = NAD%2B
2782650 = 1.1.1.35
2783982 = maltodextrin+%28n%29
2787551 = NADPH
2949292 = NADP%2B
2950278 = O2
2781320 = 6.3.1.2
2782651 = H%2B
2787550 = NADP%2B
2949291 = 5%2C6-dihydrouracil
2950277 = H%2B
2786221 = trans-4-+hydroxyproline
2787553 = 1.1.1.50
2949290 = FAD
2786222 = Glycine+Serine+Threonine+Metabolism
2787552 = H%2B
2949285 = 2.8.2.15
2950274 = ATP
2786224 = Protein+Degradation
2787554 = H%2B
2950273 = Mg2%2B
2786225 = cis-4-hydroxyproline
2787557 = NADH
2949283 = CoA
2950276 = FAD
2787556 = NAD%2B
2949282 = H2O
2950275 = 1.4.3.4
2787559 = 1.1.1.50
2949289 = %5B4Fe-4S%5D
2950270 = GDP
2786228 = assymetric+dimethylarginine+%28ADMA%29
2787558 = etiocholanedione
2949288 = 1.3.1.2
2949287 = beta-estradiol+3-sulfate
2950272 = ADP
2949286 = estradiol
c_orotate = orotate
c_xanthine = xanthine
2781318 = CoA
2782649 = FAD
2781317 = acetyl+CoA
2782648 = trans-d2-Enoyl-coA
2783978 = 2.4.1.1
2781314 = N-acetyl-aspartyl-+glutamate+%28NAAG%29
2782645 = 1.3.8.8
2781315 = 2.3.1.17
2782646 = FADH2
2782643 = oxygen
2781313 = N-acetylaspartate+%28NAA%29
2782644 = fatty+omega+hydroxy+acid
2783974 = 2.4.1.1
2781310 = coenzyme+B12
2782641 = H2O
2781311 = 3.4.17.21
2782642 = oxidized+-rubredoxins
2783971 = 5.4.2.5
2787562 = H%2B
2949281 = isobutyrate
2951598 = 1.3.1.70
2782640 = Fe2%2B
2786231 = Dipeptide
2787561 = NADP%2B
2949280 = 3.1.2.20
2950266 = 1.14.14.1
2951597 = A+3%27%2C5%27-PP
2787564 = NADPH
2950269 = 2.7.4.8
c_N1-methylinosine = N1-methylinosine
2951599 = NAD%28P%29H
2786234 = 3-methyl-+histidine
2787566 = 20a-dihydro+progesterone
2950263 = kynurenate
2787565 = 1.1.1.149
2949273 = indolepropionate
2950262 = H%2B
2951593 = 2.8.2.2
2786236 = N6-trimethyl-+lysine
2787568 = NAD%2B
2950265 = H2O
2786237 = Carnitine+Biosynthesis
2787567 = NADH
2949271 = indolelactate
2951595 = 3%27-phosphoadenylylsulfate
2949278 = H2O
2951590 = Peptidase
2787569 = H%2B
2949277 = hippurate
2950261 = SPON
2951592 = ADpSGEGDFXAEGGGVR
2949275 = 3.5.1.32
2950260 = GMP
2949279 = glycine
2781309 = %28R%29-methylmalonyl-CoA
2781307 = 5.4.99.2
2782638 = reduced+-rubredoxins
2781308 = succinyl+CoA
2782639 = Long+Chain+Fatty+Acid
c_anserine = anserine
2781305 = NADP%2B
2782636 = AMP
2781306 = Mg2%2B
2782637 = 1.14.15.3
2783967 = 2.4.1.1
2781303 = ATP
2782634 = PPi
2783966 = maltotriose
2781304 = NADPH
2782635 = CoA
2783965 = maltotetraose
2781301 = ADP
2781302 = Pi
2782633 = ATP
2783963 = 2.4.1.1
2782630 = 6.2.1.3
2787571 = 1.14.99.11
2781300 = H%2B
2782631 = LC+dicarboxylate+acyl-CoA
2786240 = 3-phosphoserine
2787573 = 6beta-hydroxy+estradiol-17beta
2950299 = Microbiome
2786243 = N-acetyl-amino+acids
2787575 = O2
2787574 = H2O
2786245 = Proteinogeneic+Amino+Acid
2787577 = 2-methoxyestradiol
2786246 = Glutathione+Metabolism
2787576 = 2.4.1.17
2950295 = agmatine
2787579 = 2-methoxy-estradiol-17b+3-glucuronide
2950298 = putrescine
2787578 = UDP
2950297 = Mn2%2B
2786249 = phospho-+threonine
2950292 = PGG2
2950291 = 1.14.99.1
2950294 = 3.5.3.11
c_3b-hydroxy-5-cholenoic+acid = 3b-hydroxy-5-cholenoic+acid
2950290 = NADPH
c_Unknown+-+21286 = Unknown+-+21286
c_Unknown+-+21285 = Unknown+-+21285
2782629 = LC+3-hydroxy+dicarboxylate+acyl-CoA
2782627 = H%2B
2783959 = glucose
2782628 = NADH
2783958 = Pi
2783957 = 2.4.1.1
2782626 = NAD%2B
2783956 = maltose
2782623 = MC+3-hydroxy+dicarboxylate+acyl-CoA
2782624 = 1.1.1.211
2782621 = trans-D2-+Enoyl-CoA
2787580 = UDP-glucuronate
2782622 = H2O
2783952 = 2.4.1.1
2787582 = estradiol-17beta+3-glucuronide
2782620 = 4.2.1.17
2787581 = 2.4.1.17
2786252 = PROTEIN+SYNTHESIS
2787584 = UDP
2787583 = UDP-glucuronate
2950288 = H%2B
2787586 = 1.1.1.50
2786255 = dimethylarginine+%28SDMA+%2B+ADMA%29
2787588 = H%2B
2949296 = selenide
2950285 = NADP%2B
2787587 = NAD%2B
2949295 = 1.11.1.9
2950284 = 1.3.1.24
2786258 = 3-hydroxyproline
2787589 = NADH
2949293 = NADPH
2950286 = Mn2%2B
2950281 = H2O
2949299 = 12-HPETE
2950280 = normetanephrine
2949298 = GSH
2950283 = H2O2
2949297 = GSSG
2950282 = NH3
2782618 = CoA
2782619 = acetyl+CoA
2783949 = 2.4.1.18
2782616 = Long-chain+dicarboxylate+fatty+acid
2782617 = MC+dicarboxylate+acyl-CoA
2782614 = 2.3.1.16
2783946 = PPi
2782615 = 3-ketoacyl-CoA
2783945 = Mg2%2B
2782612 = Arginine+Metabolism+And+Urea+Cycle
2783944 = UTP
c_glucuronide+of+C10H18O2+%288%29* = glucuronide+of+C10H18O2+%288%29*
2783943 = H%2B
2782610 = CREATINE+METABOLISM
2783942 = 2.7.7.9
2787591 = 3a%2C11b%2C21-trihydroxy-+20-oxo-5b-pregnan-18-al
2783941 = maltopentaose
2787590 = 11b%2C21-dihydroxy-3%2C20-+oxo-5b-pregnan-18-al
2783940 = maltohexaose
2787593 = H%2B
2787592 = 1.1.1.146
2786264 = Polypeptide
2787597 = NADP%2B
2787596 = NADPH
2786267 = 1-methyl-+histidine
2787598 = 1.14.15.6
2782607 = SPON
2783939 = glucose-1-+phosphate
2783938 = 2.4.1.1
2782606 = ornithine
2783936 = glucose-+1%2C6-bis-P
2782603 = arginine
2783935 = glucose+1-phosphate
2782604 = glycine
2782601 = ADP
2783933 = 5.4.2.2
2782602 = 2.1.4.1
2783930 = glucose
c_2-linoleoyl-GPE+%2818%3A2%29* = 2-linoleoyl-GPE+%2818%3A2%29*
c_1-oleoyl-2-linoleoyl-GPE+%2818%3A1%2F18%3A2%29* = 1-oleoyl-2-linoleoyl-GPE+%2818%3A1%2F18%3A2%29*
2786276 = N6-acetyllysine
c_phenylacetylglycine = phenylacetylglycine
2786279 = 5-hydroxylysine
c_linoleate+%2818%3A2n6%29 = linoleate+%2818%3A2n6%29
2783929 = GDE
2783928 = Glycogen
2783927 = glycogen+%28n-1+residue%29
2783926 = UDP
2783925 = UDP-glucose
2783924 = 2.4.1.11
2783923 = H2O
2783922 = glucose
c_3-hydroxyhexanoate = 3-hydroxyhexanoate
c_stearamide+%2818%3A0%29 = stearamide+%2818%3A0%29
2783921 = glucose-6-phosphate
2783920 = Pi
c_3-hydroxydecanoate = 3-hydroxydecanoate
c_1-%281-enyl-palmitoyl%29-2-palmitoleoyl-GPC+%28P-16%3A0%2F16%3A1%29* = 1-%281-enyl-palmitoyl%29-2-palmitoleoyl-GPC+%28P-16%3A0%2F16%3A1%29*
2783919 = 3.1.3.9
c_Unknown+-+21258 = Unknown+-+21258
c_gamma-glutamylisoleucine* = gamma-glutamylisoleucine*
2936012 = SAM
2950319 = O2
2936010 = 2.1.1.6
2786180 = 1.5.1.2
2786181 = H%2B
2936016 = 2.3.1.192
2786182 = proline
2950315 = 1.13.11.27
2951646 = 2.7.7.15
2786183 = %28S%29-1-pyrroline-+5-carboxylate
2952979 = 6.3.4.2
2936014 = H%2B
2786184 = NADPH
2950317 = ascorbate
2952976 = H2O
2936013 = SAH
2786185 = NADP%2B
2950316 = CO2
2951647 = CTP
2952977 = pyridoxate
2786186 = 1.2.1.88
2950311 = FADH2
2951642 = 6beta-hydroxy+estradiol-17beta
2952974 = O2
2936019 = glycine
2950310 = 1.3.99.7
2951641 = O2
2952975 = H2O2
2936018 = H%2B
2786188 = H%2B
2951644 = glycocholenate+sulfate
2952972 = UTP
2786189 = NADH
2950312 = FAD
2951643 = Detox
2952973 = 1.2.3.1
2949322 = 1.14.14.1
2949321 = 5-methoxytryptamine
2949320 = tetrahydrofolate
2949325 = NADPH
2949324 = NADP%2B
c_Unknown+-+21341 = Unknown+-+21341
2949323 = N-gamma-acetyl-+N-2-formyl-+5-methoxykynurenamine
2949328 = H%2B
2949327 = 1.4.3.2
c_2-hydroxyibuprofen = 2-hydroxyibuprofen
2951639 = H2O
2936000 = PLP
2786190 = H2O
2950307 = 1.3.99.5
2951638 = 1.14.99.11
2786191 = NAD%2B
2952969 = PPi
2786192 = glutamate
2950309 = dihydrotestosterone
2786193 = 5.3.3.-
2950304 = choline-P
2951635 = NAD%2B
2936004 = 2.1.1.6
2786194 = N-acetylproline
2952968 = 2.7.7.10
2951637 = NADH
2952965 = CoA
2936002 = CO2
2786196 = SPO
2950305 = H2O
2951636 = XMP
2936009 = SAH
2951631 = 1.1.1.205
2952963 = ATP
2936008 = H%2B
2951630 = creatinine
2952964 = AMP
2936007 = SAM
2786199 = 2.7.2.11
2950302 = 3.1.4.12
2951633 = H%2B
2952961 = 6.2.1.7
2951632 = H2O
2952962 = PPi
c_bradykinin%2C+des-arg%289%29 = bradykinin%2C+des-arg%289%29
2949310 = 3.5.2.2
2949315 = 3.1.3.67
2949314 = Zn2%2B
c_Unknown+-+21353 = Unknown+-+21353
2949313 = H2O
c_2-hydroxybutyrate%2F2-hydroxyisobutyrate = 2-hydroxybutyrate%2F2-hydroxyisobutyrate
2949319 = serotonin+%285HT%29
2949318 = serotonin+O-methyltransferase
2949317 = phosphatidylinositol-4%2C5-+diphosphate
2949316 = PI%283%2C4%2C
2936030 = O2
c_Unknown+-+21327 = Unknown+-+21327
2936034 = 3.7.1.2
2936033 = CO2
2936032 = Fe2%2B
2936031 = ascorbate
2950337 = glutaconate
2951668 = O2
2936037 = H%2B
2950336 = CoA
2951667 = H2O
2936036 = fumarate
2950339 = +
2950338 = 1.1.1.50
2951669 = 4-acetamidobutanal
2952999 = 1.1.1.64
2950333 = Zn2%2B
2951664 = 1.4.3.4
2952996 = 5.3.99.2
2950332 = ATP
2951666 = H2O2
2952994 = H%2B
2936039 = H2O
2950334 = 5.3.3.-
2951665 = N-acetylputrescine
2952995 = UDP-N-acetylglucosamine
2949340 = creatine
2951660 = 4.1.2.13
2952992 = Mg2%2B
2952993 = PPi
2950331 = ADP
2952990 = UTP
2950330 = H%2B
2948012 = 5-phosphoribosyl-+5-aminoimidazole-+4-carboxamide
2949344 = 6.2.1.3
2948013 = 1.3.99.-
2949343 = guanidinoacetate
2948010 = 10-formyl-THF
2949342 = SAM
2948011 = tetrahydrofolate
2949341 = SAH
2948016 = 2-ethylacrylyl-CoA
2949348 = palmitate+%2816%3A0%29
sp_Xenobiotics = Xenobiotics
2948017 = 4.2.1.17
2949347 = Mg2%2B
2948014 = %28R%29-2-methylbutyryl-CoA
2949346 = AMP
2948015 = H2O
2949345 = palmitoyl-CoA
2948018 = TRANS-D2-+ENOYL-COA
2948019 = H2O
2949349 = ATP
c_Unknown+-+21339 = Unknown+-+21339
2936023 = H2O2
2936022 = 1.11.1.8
2936021 = phenylacetylglycine
2936020 = CoA
2936027 = 1.13.11.27
2952989 = 2.7.7.23
c_Unknown+-+23997 = Unknown+-+23997
2950325 = Pi
2951656 = glutamine
2936025 = Iodine
2951659 = glutamate
2952987 = glutamate
2950327 = 2.7.1.35
2952988 = Mg2%2B
2950322 = 3.1.3.5
2951653 = calcitetrol
2952985 = Pi
2951652 = 1.14.13.126
2952986 = ADP
2951655 = 2.6.1.16
2952983 = glutamine
2950323 = H2O
2952984 = H2O
c_1-stearoyl-2-dihomo-linolenoyl-GPI+%2818%3A0%2F20%3A3n3+or+6%29* = 1-stearoyl-2-dihomo-linolenoyl-GPI+%2818%3A0%2F20%3A3n3+or+6%29*
2952982 = ATP
2950320 = Fe2%2B
2951651 = PPi
2951650 = H%2B
2948001 = glucose-1-+phosphate
2949333 = NH3
2948002 = 1.1.1.189
2949332 = H2O
2949331 = O2
2948000 = glucose-6-phosphate
2948005 = 1.2.1.27
2949337 = L-alloisoleucine
2948006 = propionyl+CoA
2949336 = 5.3.3.-
c_arachidonoylcholine = arachidonoylcholine
2948003 = 15-keto+prostaglandin+F2alpha
2949335 = FAD
2948004 = 15-keto+prostaglandin+E2
2949334 = H2O2
2948009 = 5-formamido-1-%285-phosphoribosyl%29+imidazole-4-carb
c_ribulonate%2Fxylulonate* = ribulonate%2Fxylulonate*
2948007 = methylmalonic+acid+semialdehyde
2949339 = 2.1.1.2
2948008 = 2.1.2.3
2949338 = 3-methyl-2-oxovalerate
c_I-urobilinogen = I-urobilinogen
2936051 = FAD
2936050 = H%2B
2936056 = NH3
2936055 = O2
c_1-stearyl-2-arachidonoyl-GPC+%28O-18%3A0%2F20%3A4%29* = 1-stearyl-2-arachidonoyl-GPC+%28O-18%3A0%2F20%3A4%29*
2936054 = H2O2
2950359 = NADH
c_2-stearoyl-GPI+%2818%3A0%29* = 2-stearoyl-GPI+%2818%3A0%29*
2936059 = glutamate
2950358 = NAD%2B
2951689 = 1.2.1.3
2936057 = 2.6.1.1
2950355 = phosphopantetheine
2951686 = 2-hydroxyestrone
2951685 = NAD%2B
2950357 = imidazole+lactate
2951688 = O2
2950356 = 1.1.1.27
2951687 = NADH
2948030 = NADH
2949362 = 3%2C4-dihydroxyphenylacetate
2950351 = H%2B
2951682 = H2O
2948031 = 1.14.15.4
2949361 = H%2B
2951681 = 1.14.14.1
2949360 = NADH
2950353 = Pi
2951684 = H%2B
2950352 = 2.7.1.33
2948034 = H2O
2948035 = oxidized+ferredoxin
2949365 = 2.7.4.14
2949364 = NAD%2B
2948033 = reduced+ferredoxin
2949363 = 3%2C4-dihydroxy+phenylacetaldehyde
2948038 = 1.13.11.6
2948039 = 3-hydroxyanthranilate
2949369 = ATP
2948036 = O2
2949368 = ADP
2948037 = 11b-hydroxy+progesterone
2949367 = dCMP
c_Unknown+-+21319 = Unknown+-+21319
2936041 = FAD
2936040 = 1.4.3.4
c_Unknown+-+21315 = Unknown+-+21315
2936045 = NH4%2B
c_1-%281-enyl-stearoyl%29-2-docosapentaenoyl-GPE+%28P-18%3A0%2F22%3A5n3%29* = 1-%281-enyl-stearoyl%29-2-docosapentaenoyl-GPE+%28P-18%3A0%2F22%3A5n3%29*
2936044 = H2O2
c_Unknown+-+21312 = Unknown+-+21312
2936042 = H2O
c_Unknown+-+23974 = Unknown+-+23974
2936049 = H2O
2950348 = NAD%2B
2936048 = 1.4.3.4
2950347 = NADH
2951678 = NAD%2B
2936047 = O2
2950344 = CoA
2951675 = 1.1.1.239
2951674 = H2O
2950346 = 1.1.1.1
2951677 = NADH
2950345 = H2O
2951676 = H%2B
2949351 = CoA
2950340 = +
2951671 = 3.5.2.3
c_cysteine+s-sulfate = cysteine+s-sulfate
2948020 = L-3-HYDROXYACYL-COA
2949350 = PPi
2951670 = NH4%2B
2950341 = 3.1.2.2
2951672 = 4%2C5-dihydroorotate
2948023 = ATTDSDKVDXSXAR
2949355 = H%2B
2948024 = 1.8.1.3
2949354 = NADPH
2948021 = Peptidase
2948022 = TTDSDKVDXSXAR
2949352 = 1.1.1.146
2948027 = H2O
2949359 = H2O
c_Unknown+-+21310 = Unknown+-+21310
2948028 = H%2B
2949358 = 1.2.1.3
2948025 = taurine
2948026 = hypotaurine
2949356 = NADP%2B
2948029 = NAD%2B
2936074 = 1.4.3.2
2936073 = NADH
2936071 = H%2B
2936078 = H%2B
2936077 = H2O2
2936075 = FAD
2936079 = NH3
2949391 = Microbiome
2950377 = 1.3.1.72
2948060 = gamma-aminobutyrate+%28GABA%29
2949390 = FADH2
2950379 = H%2B
c_sphingomyelin+%28d17%3A2%2F16%3A0%2C+d18%3A2%2F15%3A0%29* = sphingomyelin+%28d17%3A2%2F16%3A0%2C+d18%3A2%2F15%3A0%29*
2948052 = H%2B
2950373 = SAH
2948053 = H2O
2949383 = 5.4.2.11
2950372 = SAM
p_Fatty+Acid+Metabolism+%28Acyl+Glutamine%29 = Fatty+Acid+Metabolism+%28Acyl+Glutamine%29
2948050 = phenol
2949382 = leukotriene+d%28%2C4%29
2948051 = 1.14.13.17
2950374 = H%2B
2948056 = NADPH
2949388 = FAD
2948057 = NADP%2B
2948054 = 7-alpha%2C27-dihydroxycholesterol
2949386 = 1.3.8.7
2950371 = 2.1.1.6
2948058 = O2
2948059 = 3.5.1.63
2949389 = trans-D2-Enoyl-CoA
2936081 = O2
2936063 = 4.1.1.4
2936061 = alpha-KG
2936060 = PLP
2936067 = H%2B
2936066 = CO2
2936065 = acetone
2936069 = NAD%2B
2936068 = Microbiome
2949380 = glycine
2951697 = 3-keto-4-methylzymosterol
2950365 = 5.4.2.4
2951696 = 1.1.1.270
2950368 = 2.7.1.64
2950367 = 2%2C3-diphosphoglycerate
2951698 = H%2B
2948041 = rubredoxin+Fe-S+center
2949373 = H2O
2950362 = 2.7.1.151
2948042 = H%2B
2949372 = H%2B
2951692 = NADH
2949371 = NADPH
2950364 = inositol+1%2C3%2C4%2C5%2C6-+pentakisphosphate
2951695 = NAD%2B
2948040 = aminocarboxymuconate+semialdehyde
2949370 = 1.14.99.9
2951694 = H%2B
2948045 = Microbiome
2949377 = NADP%2B
2948046 = tyrosine
2948043 = O2
2949375 = O2
2950360 = H%2B
2948044 = Fe2%2B
2951690 = H2O
2948049 = H2O
2948047 = pyruvate
2949379 = H2O
2948048 = NH3
2949378 = 2.3.2.-
2936070 = phenyllactate+%28PLA%29
c_sphingosine = sphingosine
c_3-hydroxyisobutyrate = 3-hydroxyisobutyrate
c_2-hydroxyphenylacetate = 2-hydroxyphenylacetate
c_1-palmitoleoyl-2-docosahexaenoyl-GPC+%2816%3A1%2F22%3A6%29* = 1-palmitoleoyl-2-docosahexaenoyl-GPC+%2816%3A1%2F22%3A6%29*
c_behenoylcarnitine+%28C22%29* = behenoylcarnitine+%28C22%29*
p_Urea+cycle%3B+Arginine+and+Proline+Metabolism = Urea+cycle%3B+Arginine+and+Proline+Metabolism
c_N-oleoylserine = N-oleoylserine
c_2-aminooctanoate = 2-aminooctanoate
2952918 = FAD
2952916 = FADH2
2952917 = H2O
2952914 = 1.14.14.1
2952910 = NADP%2B
2952911 = H%2B
c_3-phosphoglycerate = 3-phosphoglycerate
c_kynurenine = kynurenine
2952909 = NADPH
2952907 = ATP
2952908 = 1.1.1.196
2952906 = ADP
2952903 = H%2B
2952902 = 2.7.1.24
2952900 = protoheme+IX
2951609 = H2O
2952938 = 15H-11%2C12-EETA
2951605 = 3.1.3.64
2952939 = 1.4.3.4
2951608 = 1.2.1.24
2952937 = O2
p_Monoacylglycerol = Monoacylglycerol
2951602 = NAD%28P%29%2B
2951601 = H%2B
2952935 = 1.14.14.1
2951604 = 4%2C4-dimethyl-5a-+cholesta-8%2C24-dien-3-b-ol
2952932 = O2
2952930 = a+quinone
c_N-acetylglycine = N-acetylglycine
c_N-stearoyltaurine = N-stearoyltaurine
2952931 = 1.13.11.33
2951600 = CO2
c_trans-urocanate = trans-urocanate
2952929 = a+quinol
2952926 = 1.3.5.2
2952924 = O2
2952921 = 1.14.99.10
2952922 = H2O
2952920 = O2
c_Unknown+-+15486 = Unknown+-+15486
2949309 = ribose+1-P
2951628 = Microbiome
2952958 = 2.7.1.154
2951629 = N-methylhydantoin
2951623 = H%2B
2951626 = NAD%2B
2952954 = Fe2%2B
c_oleoylcholine = oleoylcholine
2951625 = NADH
2952955 = 1.14.13.-
2952952 = galactarate+%28mucic+acid%29
2952953 = H2O
2951622 = 1.1.1.211
2952950 = 4.2.1.42
2951621 = cortexolone
2949300 = 12-HETE
c_caprate+%2810%3A0%29 = caprate+%2810%3A0%29
2949304 = 3-sulfinylpyruvate
2949303 = pyruvate
2949302 = sulfur+dioxide
2949301 = SPON
2949308 = Pi
c_androstenediol+%283alpha%2C+17alpha%29+monosulfate+%283%29 = androstenediol+%283alpha%2C+17alpha%29+monosulfate+%283%29
2949305 = 2.4.2.1
2951617 = oxidized+ferredoxin
2952949 = 11%2C14%2C15-THETA
2951616 = reduced+ferredoxin
2951619 = O2
2951618 = H2O
2952948 = O2
2952945 = O2
2951612 = succinate+semialdehyde
2952946 = 1.14.14.1
2951615 = 1.14.15.4
2951614 = NAD%2B
2952944 = H2O
2952941 = H2O2
2951611 = H%2B
c_Unknown+-+15492 = Unknown+-+15492
2951610 = NADH
2952940 = NH3
c_androstenediol+%283alpha%2C+17alpha%29+monosulfate+%282%29 = androstenediol+%283alpha%2C+17alpha%29+monosulfate+%282%29
c_glucuronide+of+C14H22O4+%282%29* = glucuronide+of+C14H22O4+%282%29*
2781289 = Glycogen+Metabolism
2781286 = Inositol+Metabolism
2781284 = Glycolysis
2781280 = NAD%2B
2781281 = ASCORBATE+METABOLISM
p_Glutathione+Metabolism = Glutathione+Metabolism
c_pseudouridine = pseudouridine
2781279 = H%2B
c_gamma-glutamylmethionine = gamma-glutamylmethionine
2781277 = NADH
2781275 = 1.1.1.22
2781276 = UDP-glucose
2781273 = glutathione%2C+reduced+%28GSH%29
2781271 = glutathione%2C+oxidized+%28GSSG%29
2781272 = H%2B
c_Unknown+-+16654 = Unknown+-+16654
2781268 = FAD
2782599 = ATP
2781269 = 1.8.5.1
2782597 = H%2B
2781267 = oxygen
2782598 = creatine+phosphate
2781264 = H2O2
2782595 = N-methylhydantoin
2782596 = 2.7.3.2
2781262 = galactarate+%28mucic+acid%29
2782593 = Microbiome
2781263 = 1.1.3.8
2782594 = creatinine
2782591 = guanidinoacetate
2781261 = Fe2%2B
2782592 = SAM
2782590 = SAH
2781259 = H2O
2781257 = H%2B
2782588 = 2.1.1.2
2781258 = 4.2.1.42
2782589 = creatine
2781256 = UDP
2781253 = 2.4.1.17
c_1-palmitoyl-2-oleoyl-GPE+%2816%3A0%2F18%3A1%29 = 1-palmitoyl-2-oleoyl-GPE+%2816%3A0%2F18%3A1%29
2781251 = NADPH
c_myristoylcarnitine+%28C14%29 = myristoylcarnitine+%28C14%29
2781250 = NADP%2B
c_hydroquinone+sulfate = hydroquinone+sulfate
2781249 = H%2B
2781247 = 1.1.1.19
2781244 = 4.1.2.20
2781245 = pyruvate
2781243 = myo-inositol
c_4-hydroxycoumarin = 4-hydroxycoumarin
2781241 = 1.13.99.1
2781239 = H2O
2781237 = 3.1.1.19
2781236 = 5-dehydro-4-deoxy+-D-glucarate
2781234 = 4.2.1.40
2781231 = glucuronate
2781232 = H%2B
2781230 = ATP
2787401 = 4.1.2.30
2787400 = NADP%2B
2787403 = %284-hydroxyphenyl%29acetaldehyde
2787402 = 17-hydroxy+progesterone
2787405 = 3.1.6.2
2787404 = androstenedione
2787406 = H2O
2787409 = pregn+steroid+monosulfate
2787408 = SO4
2781228 = ADP
2781229 = Mg2%2B
2781226 = ascorbate+%28Vitamin+C%29
2781227 = 2.7.1.43
2781224 = ROS
2781220 = PPi
c_diacylglycerol+%2812%3A0%2F18%3A1%2C+14%3A0%2F16%3A1%2C+16%3A0%2F14%3A1%29+%5B2%5D* = diacylglycerol+%2812%3A0%2F18%3A1%2C+14%3A0%2F16%3A1%2C+16%3A0%2F14%3A1%29+%5B2%5D*
2781221 = H%2B
2787410 = 1.14.14.1
c_2-piperidinone = 2-piperidinone
2787412 = FAD
2787411 = 19-hydroxytestosterone
2787414 = O2
2787413 = FADH2
2787415 = H2O
2787418 = NADP%2B
2787417 = 1.14.99.10
2787419 = H2O
c_1-methylxanthine = 1-methylxanthine
2781219 = UTP
2781217 = glucurono-+6%2C3-lactone
2781218 = 2.7.7.44
2781215 = H2O
2781216 = H%2B
p_Pregnenolone+Steroids = Pregnenolone+Steroids
2781213 = NAD%2B
2781214 = NADH
2781211 = 1.2.1.3
2781212 = galactarate+%28mucic+acid%29
p_Methionine%2C+Cysteine%2C+SAM+and+Taurine+Metabolism = Methionine%2C+Cysteine%2C+SAM+and+Taurine+Metabolism
2787421 = O2
2787420 = NADPH
2787423 = 17a%2C21-dihydroxypreg-+nenolone
2787425 = 1.14.15.6
2787424 = H%2B
2787427 = oxidized+adrenal+ferredoxin
2787426 = 22b-hydroxy+cholesterol
2787429 = O2
2787428 = H2O
2936096 = TCA+Cycle
2781208 = 3.1.1.25
2936093 = Fatty+Acid+Metabolism
2781206 = threonate
2781207 = oxalate+%28ethanedioate%29
2781204 = ROS
2781205 = dehydroascorbate
2781202 = gulonate
2781203 = gulono-1%2C4-lactone
2781200 = glucuronate+1-phosphate
2781201 = 3.1.1.17
2787430 = reduced+adrenal+ferredoxin
2948081 = NADH
2950399 = O2
2948082 = %284-hydroxyphenyl-%29+acetaldehyde
2950398 = FADH2
2787431 = H%2B
2948080 = H%2B
2787434 = FAD
2948074 = gamma-glutamyl-+cysteine
2787433 = 1.14.14.1
2948075 = cysteine
2950394 = CoA
2948072 = ATP
2950397 = 1.14.14.1
2787435 = O2
2948073 = glutamate
2950396 = acetyl+CoA
2787438 = H2O
2948078 = indolepyruvate
2950391 = H2O
2787437 = 19-oxotestosterone
2948079 = 1.2.1.5
2948076 = 1.4.3.2
2787439 = FADH2
2948077 = tryptophan
2950392 = 2.3.1.17
2936084 = THYROID+HORMONE+SYNTHESIS
c_succinate = succinate
2936083 = PHENYLALANINE+TYROSINE+METABOLISM
2936082 = H2O
2936087 = 3%2C5-diiodothyronine+
c_1-oleoyl-2-dihomo-linolenoyl-GPC+%2818%3A1%2F20%3A3%29* = 1-oleoyl-2-dihomo-linolenoyl-GPC+%2818%3A1%2F20%3A3%29*
2787441 = NADH
2948070 = Mg2%2B
2950388 = 3.1.1.19
2787440 = 3-b-HSD+%2F+SDI
2948071 = ADP
2787443 = 11b%2C17a%2C21-trihydroxy+pregnenolone
2787442 = NAD%2B
2787445 = H%2B
2948063 = 4-acetamidobutanoate
2949395 = RNA
2948064 = 2.4.2.10
2949394 = 2.7.7.8
2950383 = 1.14.13.n7
2787447 = NADH
2948061 = H2O
2949393 = L-stercobilinogen
2950386 = NADP%2B
2787446 = 3-b-HSD+%2F+SDI
2948062 = acetate
2949392 = mesobilirubinogen
2950385 = NADPH
2787449 = H%2B
2950380 = 5a-cholest-8-en-3b-ol
2787448 = NAD%2B
2948068 = 6.3.2.2
2949398 = 3.6.1.6
2948065 = orotate
2949397 = Pi
2950382 = NADP%2B
2948066 = orotidylate
2949396 = CDP
2950381 = NADPH
2948069 = Pi
2936090 = Beta-oxidation
c_octadecadienedioate+%28C18%3A2-DC%29* = octadecadienedioate+%28C18%3A2-DC%29*
2787450 = 16a-hydroxyandrost-+4-ene-3%2C17-dione
2787452 = 1.14.15.4
